Customer ID,Entry Time,Date,Artist,Song,time_diff,new,session,song_number,session_start,session_entry_difference
b919e0,2020-12-29T19:51:00Z,2020-12-29T20:03:00Z,ABBA,Gimme Gimme Gimme,3,FALSE,49,2,2020-12-29T20:00:00Z,9
0cf9e6,2020-12-29T21:57:00Z,2020-12-29T22:00:00Z,Frank Sinatra,New York New York,117,TRUE,50,1,2020-12-29T22:00:00Z,3
0cf9e6,2020-12-29T21:57:00Z,2020-12-29T22:03:00Z,ABBA,Waterloo,3,FALSE,50,2,2020-12-29T22:00:00Z,3
0cf9e6,2020-12-29T21:57:00Z,2020-12-29T22:06:00Z,Vanilla Ice,Ice Ice Baby,3,FALSE,50,3,2020-12-29T22:00:00Z,3
0cf9e6,2020-12-29T21:57:00Z,2020-12-29T22:09:00Z,TLC,No Scrubs,3,FALSE,50,4,2020-12-29T22:00:00Z,3
01fc7c,2020-12-30T01:52:00Z,2020-12-30T02:00:00Z,Queen,Don’t Stop Me Now,231,TRUE,51,1,2020-12-30T02:00:00Z,8
01fc7c,2020-12-30T01:52:00Z,2020-12-30T02:03:00Z,Outkast,Hey Ya,3,FALSE,51,2,2020-12-30T02:00:00Z,8
01fc7c,2020-12-30T01:52:00Z,2020-12-30T02:06:00Z,Billie Eilish,Bad Guy,3,FALSE,51,3,2020-12-30T02:00:00Z,8
01fc7c,2020-12-30T01:52:00Z,2020-12-30T02:08:00Z,Lady Gaga & Bradley Cooper,Shallow,2,FALSE,51,4,2020-12-30T02:00:00Z,8
01fc7c,2020-12-30T01:52:00Z,2020-12-30T02:11:00Z,Mark Ronson Ft. Bruno Mars,Uptown Funk,3,FALSE,51,5,2020-12-30T02:00:00Z,8
01fc7c,2020-12-30T01:52:00Z,2020-12-30T02:14:00Z,Ed Sheeran,Perfect,3,FALSE,51,6,2020-12-30T02:00:00Z,8
01fc7c,2020-12-30T01:52:00Z,2020-12-30T02:16:00Z,Grease,You’re The One That I Want,2,FALSE,51,7,2020-12-30T02:00:00Z,8
de547f,2020-12-30T08:52:00Z,2020-12-30T09:00:00Z,Ed Sheeran,Perfect,404,TRUE,52,1,2020-12-30T09:00:00Z,8
2f626e,2020-12-30T10:00:00Z,2020-12-30T10:00:00Z,ABBA,Waterloo,60,TRUE,53,1,2020-12-30T10:00:00Z,0
2f626e,2020-12-30T10:00:00Z,2020-12-30T10:03:00Z,Tones And I,Dance Monkey,3,FALSE,53,2,2020-12-30T10:00:00Z,0
40b63a,2020-12-30T11:53:00Z,2020-12-30T12:00:00Z,Outkast,Hey Ya,117,TRUE,54,1,2020-12-30T12:00:00Z,7
2e5db7,2020-12-30T12:53:00Z,2020-12-30T13:00:00Z,Wham!,Last Christmas,60,TRUE,55,1,2020-12-30T13:00:00Z,7
2e5db7,2020-12-30T12:53:00Z,2020-12-30T13:02:00Z,Little Mix,Shout Out To My Ex,2,FALSE,55,2,2020-12-30T13:00:00Z,7
2e5db7,2020-12-30T12:53:00Z,2020-12-30T13:05:00Z,Alexandra Burke,Hallelujah,3,FALSE,55,3,2020-12-30T13:00:00Z,7
2e5db7,2020-12-30T12:53:00Z,2020-12-30T13:08:00Z,Grease,Summer Nights,3,FALSE,55,4,2020-12-30T13:00:00Z,7
2e5db7,2020-12-30T12:53:00Z,2020-12-30T13:10:00Z,ABBA,Gimme Gimme Gimme,2,FALSE,55,5,2020-12-30T13:00:00Z,7
2e5db7,2020-12-30T12:53:00Z,2020-12-30T13:12:00Z,Cher,Believe,2,FALSE,55,6,2020-12-30T13:00:00Z,7
b0c352,2020-12-30T18:58:00Z,2020-12-30T19:00:00Z,Ed Sheeran,Shape Of You,348,TRUE,56,1,2020-12-30T19:00:00Z,2
b0c352,2020-12-30T18:58:00Z,2020-12-30T19:03:00Z,The Human League,Don’t You Want Me Baby,3,FALSE,56,2,2020-12-30T19:00:00Z,2
2bb0da,2020-12-30T20:56:00Z,2020-12-30T21:00:00Z,Spice Girls,Wannabe,117,TRUE,57,1,2020-12-30T21:00:00Z,4
2bb0da,2020-12-30T20:56:00Z,2020-12-30T21:02:00Z,Bon Jovi,Livin’ On A Prayer,2,FALSE,57,2,2020-12-30T21:00:00Z,4
29505,2020-12-30T22:58:00Z,2020-12-30T23:00:00Z,ABBA,Dancing Queen,118,TRUE,58,1,2020-12-30T23:00:00Z,2
29505,2020-12-30T22:58:00Z,2020-12-30T23:02:00Z,Dirty Dancing,The Time Of My Life,2,FALSE,58,2,2020-12-30T23:00:00Z,2
bdc39c,2020-12-31T01:53:00Z,2020-12-31T02:00:00Z,Ed Sheeran,Shape Of You,178,TRUE,59,1,2020-12-31T02:00:00Z,7
817c35,2020-12-31T02:54:00Z,2020-12-31T03:00:00Z,Anne-Marie,2002,60,TRUE,60,1,2020-12-31T03:00:00Z,6
3fdc46,2020-12-31T03:55:00Z,2020-12-31T04:00:00Z,Pinkfong,Baby Shark,60,TRUE,61,1,2020-12-31T04:00:00Z,5
3fdc46,2020-12-31T03:55:00Z,2020-12-31T04:03:00Z,Frank Sinatra,New York New York,3,FALSE,61,2,2020-12-31T04:00:00Z,5
3fdc46,2020-12-31T03:55:00Z,2020-12-31T04:06:00Z,Vanilla Ice,Ice Ice Baby,3,FALSE,61,3,2020-12-31T04:00:00Z,5
3fdc46,2020-12-31T03:55:00Z,2020-12-31T04:09:00Z,Loren Allred,Never Enough (The Greatest Showman),3,FALSE,61,4,2020-12-31T04:00:00Z,5
0b032a,2020-12-31T07:59:00Z,2020-12-31T08:00:00Z,Mariah Carey,All I Want For Christmas Is You,231,TRUE,62,1,2020-12-31T08:00:00Z,1
ffa716,2020-12-31T08:54:00Z,2020-12-31T09:00:00Z,Elton John,Your Song,60,TRUE,63,1,2020-12-31T09:00:00Z,6
ffa716,2020-12-31T08:54:00Z,2020-12-31T09:02:00Z,Little Mix,Shout Out To My Ex,2,FALSE,63,2,2020-12-31T09:00:00Z,6
ffa716,2020-12-31T08:54:00Z,2020-12-31T09:05:00Z,The Human League,Don’t You Want Me Baby,3,FALSE,63,3,2020-12-31T09:00:00Z,6
ffa716,2020-12-31T08:54:00Z,2020-12-31T09:08:00Z,Bon Jovi,Livin’ On A Prayer,3,FALSE,63,4,2020-12-31T09:00:00Z,6
ef2c80,2020-12-31T12:51:00Z,2020-12-31T13:00:00Z,Oasis,Don’t Look Back In Anger,232,TRUE,64,1,2020-12-31T13:00:00Z,9
ef2c80,2020-12-31T12:51:00Z,2020-12-31T13:03:00Z,Elton John & Kiki Dee,Don’t Go Breaking My Heart,3,FALSE,64,2,2020-12-31T13:00:00Z,9
ef2c80,2020-12-31T12:51:00Z,2020-12-31T13:05:00Z,Bon Jovi,Livin’ On A Prayer,2,FALSE,64,3,2020-12-31T13:00:00Z,9
ef2c80,2020-12-31T12:51:00Z,2020-12-31T13:07:00Z,The Lion King,Hakuna Matata,2,FALSE,64,4,2020-12-31T13:00:00Z,9
2bb0da,2020-12-31T16:56:00Z,2020-12-31T17:00:00Z,Shania Twain,Man! I Feel Like A Woman,233,TRUE,65,1,2020-12-31T17:00:00Z,4
1d80ad,2020-12-31T17:57:00Z,2020-12-31T18:00:00Z,The Proclaimers,I’m Gonna Be (500 Miles),60,TRUE,66,1,2020-12-31T18:00:00Z,3
1d80ad,2020-12-31T17:57:00Z,2020-12-31T18:03:00Z,The Little Mermaid,Part Of Your World,3,FALSE,66,2,2020-12-31T18:00:00Z,3
ddd7ca,2020-12-31T19:51:00Z,2020-12-31T20:00:00Z,Guns N’ Roses,Sweet Child O’ Mine,117,TRUE,67,1,2020-12-31T20:00:00Z,9
ddd7ca,2020-12-31T19:51:00Z,2020-12-31T20:02:00Z,Taylor Swift,Shake It Off,2,FALSE,67,2,2020-12-31T20:00:00Z,9
ddd7ca,2020-12-31T19:51:00Z,2020-12-31T20:04:00Z,Aqua,Barbie Girl,2,FALSE,67,3,2020-12-31T20:00:00Z,9
732ed3,2020-12-31T22:51:00Z,2020-12-31T23:00:00Z,Beyonce,Single Ladies (Put A Ring On It),176,TRUE,68,1,2020-12-31T23:00:00Z,9
732ed3,2020-12-31T22:51:00Z,2020-12-31T23:03:00Z,Outkast,Hey Ya,3,FALSE,68,2,2020-12-31T23:00:00Z,9
732ed3,2020-12-31T22:51:00Z,2020-12-31T23:06:00Z,Oasis,Don’t Look Back In Anger,3,FALSE,68,3,2020-12-31T23:00:00Z,9
732ed3,2020-12-31T22:51:00Z,2020-12-31T23:09:00Z,Robbie Williams,Angels,3,FALSE,68,4,2020-12-31T23:00:00Z,9
732ed3,2020-12-31T22:51:00Z,2020-12-31T23:12:00Z,Moana,How Far I’ll Go,3,FALSE,68,5,2020-12-31T23:00:00Z,9
793a1c,2021-01-01T03:55:00Z,2021-01-01T04:00:00Z,The Proclaimers,I’m Gonna Be (500 Miles),288,TRUE,69,1,2021-01-01T04:00:00Z,5
793a1c,2021-01-01T03:55:00Z,2021-01-01T04:03:00Z,The Lion King,I Just Can’t Wait To Be King,3,FALSE,69,2,2021-01-01T04:00:00Z,5
80244a,2021-01-01T05:51:00Z,2021-01-01T06:00:00Z,Frozen,Let It Go,117,TRUE,70,1,2021-01-01T06:00:00Z,9
80244a,2021-01-01T05:51:00Z,2021-01-01T06:02:00Z,Ava Max,Sweet But Psycho,2,FALSE,70,2,2021-01-01T06:00:00Z,9
80244a,2021-01-01T05:51:00Z,2021-01-01T06:05:00Z,The Lion King,Can You Feel The Love Tonight,3,FALSE,70,3,2021-01-01T06:00:00Z,9
80244a,2021-01-01T05:51:00Z,2021-01-01T06:07:00Z,Loren Allred,Never Enough (The Greatest Showman),2,FALSE,70,4,2021-01-01T06:00:00Z,9
80244a,2021-01-01T05:51:00Z,2021-01-01T06:09:00Z,Outkast,Hey Ya,2,FALSE,70,5,2021-01-01T06:00:00Z,9
80244a,2021-01-01T05:51:00Z,2021-01-01T06:12:00Z,Will Smith,The Fresh Prince Of Bel Air,3,FALSE,70,6,2021-01-01T06:00:00Z,9
f17170,2021-01-01T11:57:00Z,2021-01-01T12:00:00Z,Lady Gaga & Bradley Cooper,Shallow,348,TRUE,71,1,2021-01-01T12:00:00Z,3
e43422,2021-01-01T13:00:00Z,2021-01-01T13:00:00Z,Shawn Mendes & Camila Cabello,Senorita,60,TRUE,72,1,2021-01-01T13:00:00Z,0
e43422,2021-01-01T13:00:00Z,2021-01-01T13:03:00Z,Will Smith,The Fresh Prince Of Bel Air,3,FALSE,72,2,2021-01-01T13:00:00Z,0
e43422,2021-01-01T13:00:00Z,2021-01-01T13:05:00Z,Ed Sheeran,Perfect,2,FALSE,72,3,2021-01-01T13:00:00Z,0
e43422,2021-01-01T13:00:00Z,2021-01-01T13:07:00Z,Wham!,Last Christmas,2,FALSE,72,4,2021-01-01T13:00:00Z,0
e43422,2021-01-01T13:00:00Z,2021-01-01T13:09:00Z,Zac Efron & Zendaya,Rewrite The Stars (The Greatest Showman),2,FALSE,72,5,2021-01-01T13:00:00Z,0
e43422,2021-01-01T13:00:00Z,2021-01-01T13:11:00Z,Shania Twain,Man! I Feel Like A Woman,2,FALSE,72,6,2021-01-01T13:00:00Z,0
e43422,2021-01-01T13:00:00Z,2021-01-01T13:14:00Z,Mark Ronson Ft. Bruno Mars,Uptown Funk,3,FALSE,72,7,2021-01-01T13:00:00Z,0
316313,2021-01-01T20:00:00Z,2021-01-01T20:00:00Z,Bonnie Tyler,Total Eclipse Of The Heart,406,TRUE,73,1,2021-01-01T20:00:00Z,0
749ebe,2021-01-01T20:53:00Z,2021-01-01T21:00:00Z,The Pogues,Fairytale Of New York,60,TRUE,74,1,2021-01-01T21:00:00Z,7
749ebe,2021-01-01T20:53:00Z,2021-01-01T21:02:00Z,George Ezra,Shotgun,2,FALSE,74,2,2021-01-01T21:00:00Z,7
749ebe,2021-01-01T20:53:00Z,2021-01-01T21:04:00Z,Mark Ronson Ft. Bruno Mars,Uptown Funk,2,FALSE,74,3,2021-01-01T21:00:00Z,7
749ebe,2021-01-01T20:53:00Z,2021-01-01T21:07:00Z,Estelle Ft. Kanye West,American Boy,3,FALSE,74,4,2021-01-01T21:00:00Z,7
,2021-01-01T20:53:00Z,2021-01-02T01:00:00Z,Oasis,Wonderwall,233,TRUE,75,1,2021-01-02T01:00:00Z,247
,2021-01-01T20:53:00Z,2021-01-02T02:00:00Z,Ed Sheeran,Shape Of You,60,TRUE,76,1,2021-01-02T02:00:00Z,307
,2021-01-01T20:53:00Z,2021-01-02T03:00:00Z,A-Ha,Take On Me,60,TRUE,77,1,2021-01-02T03:00:00Z,367
,2021-01-01T20:53:00Z,2021-01-02T04:00:00Z,Mark Ronson Ft. Amy Winehouse,Valerie,60,TRUE,78,1,2021-01-02T04:00:00Z,427
,2021-01-01T20:53:00Z,2021-01-02T04:03:00Z,Elton John,Your Song,3,FALSE,78,2,2021-01-02T04:00:00Z,427
,2021-01-01T20:53:00Z,2021-01-02T06:00:00Z,Estelle Ft. Kanye West,American Boy,117,TRUE,79,1,2021-01-02T06:00:00Z,547
,2021-01-01T20:53:00Z,2021-01-02T06:03:00Z,Bryan Adams,Summer Of ’69,3,FALSE,79,2,2021-01-02T06:00:00Z,547
,2021-01-01T20:53:00Z,2021-01-02T06:06:00Z,Dolly Parton & Kenny Rogers,Islands In The Stream,3,FALSE,79,3,2021-01-02T06:00:00Z,547
,2021-01-02T06:55:00Z,2021-01-02T09:00:00Z,The Greatest Showman,A Million Dreams,174,TRUE,80,1,2021-01-02T09:00:00Z,125
,2021-01-02T06:55:00Z,2021-01-02T09:03:00Z,Aqua,Barbie Girl,3,FALSE,80,2,2021-01-02T09:00:00Z,125
,2021-01-02T06:55:00Z,2021-01-02T09:05:00Z,Ed Sheeran,Castle On The Hill,2,FALSE,80,3,2021-01-02T09:00:00Z,125
,2021-01-02T06:55:00Z,2021-01-02T09:08:00Z,Robbie Williams,Angels,3,FALSE,80,4,2021-01-02T09:00:00Z,125
,2021-01-02T06:55:00Z,2021-01-02T09:11:00Z,Toto,Africa,3,FALSE,80,5,2021-01-02T09:00:00Z,125
,2021-01-02T12:53:00Z,2021-01-02T14:00:00Z,Guns N’ Roses,Sweet Child O’ Mine,289,TRUE,81,1,2021-01-02T14:00:00Z,67
,2021-01-02T12:53:00Z,2021-01-02T14:02:00Z,Mark Ronson Ft. Amy Winehouse,Valerie,2,FALSE,81,2,2021-01-02T14:00:00Z,67
,2021-01-02T12:53:00Z,2021-01-02T14:05:00Z,Will Smith,The Fresh Prince Of Bel Air,3,FALSE,81,3,2021-01-02T14:00:00Z,67
,2021-01-02T12:53:00Z,2021-01-02T14:07:00Z,Queen,We Will Rock You,2,FALSE,81,4,2021-01-02T14:00:00Z,67
,2021-01-02T12:53:00Z,2021-01-02T14:10:00Z,Ed Sheeran,Shape Of You,3,FALSE,81,5,2021-01-02T14:00:00Z,67
,2021-01-02T12:53:00Z,2021-01-02T14:13:00Z,Spice Girls,Wannabe,3,FALSE,81,6,2021-01-02T14:00:00Z,67
,2021-01-02T12:53:00Z,2021-01-02T14:15:00Z,Eminem,Lose Yourself,2,FALSE,81,7,2021-01-02T14:00:00Z,67
,2021-01-02T12:53:00Z,2021-01-02T14:18:00Z,Lil Nas X,Old Town Road,3,FALSE,81,8,2021-01-02T14:00:00Z,67
cdda70,2021-01-02T21:53:00Z,2021-01-02T22:00:00Z,Elton John,Your Song,462,TRUE,82,1,2021-01-02T22:00:00Z,7
,2021-01-02T21:53:00Z,2021-01-02T23:00:00Z,Moana,How Far I’ll Go,60,TRUE,83,1,2021-01-02T23:00:00Z,67
,2021-01-02T21:53:00Z,2021-01-02T23:03:00Z,Loren Allred,Never Enough (The Greatest Showman),3,FALSE,83,2,2021-01-02T23:00:00Z,67
,2021-01-02T21:53:00Z,2021-01-03T01:00:00Z,Neil Diamond,Sweet Caroline,117,TRUE,84,1,2021-01-03T01:00:00Z,187
,2021-01-02T21:53:00Z,2021-01-03T02:00:00Z,The Lion King,I Just Can’t Wait To Be King,60,TRUE,85,1,2021-01-03T02:00:00Z,247
,2021-01-02T21:53:00Z,2021-01-03T02:02:00Z,Pinkfong,Baby Shark,2,FALSE,85,2,2021-01-03T02:00:00Z,247
,2021-01-02T21:53:00Z,2021-01-03T04:00:00Z,Oasis,Don’t Look Back In Anger,118,TRUE,86,1,2021-01-03T04:00:00Z,367
,2021-01-02T21:53:00Z,2021-01-03T04:03:00Z,Neil Diamond,Sweet Caroline,3,FALSE,86,2,2021-01-03T04:00:00Z,367
,2021-01-02T21:53:00Z,2021-01-03T04:06:00Z,Grease,Summer Nights,3,FALSE,86,3,2021-01-03T04:00:00Z,367
,2021-01-02T21:53:00Z,2021-01-03T07:00:00Z,Ed Sheeran,Perfect,174,TRUE,87,1,2021-01-03T07:00:00Z,547
,2021-01-02T21:53:00Z,2021-01-03T08:00:00Z,Dua Lipa,New Rules,60,TRUE,88,1,2021-01-03T08:00:00Z,607
,2021-01-02T21:53:00Z,2021-01-03T08:03:00Z,The Weather Girls,It’s Raining Men,3,FALSE,88,2,2021-01-03T08:00:00Z,607
,2021-01-02T21:53:00Z,2021-01-03T10:00:00Z,Pinkfong,Baby Shark,117,TRUE,89,1,2021-01-03T10:00:00Z,727
,2021-01-02T21:53:00Z,2021-01-03T11:00:00Z,The Lion King,Can You Feel The Love Tonight,60,TRUE,90,1,2021-01-03T11:00:00Z,787
,2021-01-02T21:53:00Z,2021-01-03T11:02:00Z,Ed Sheeran & Justin Bieber,I Don’t Care,2,FALSE,90,2,2021-01-03T11:00:00Z,787
,2021-01-02T21:53:00Z,2021-01-03T13:00:00Z,Zac Efron & Zendaya,Rewrite The Stars (The Greatest Showman),118,TRUE,91,1,2021-01-03T13:00:00Z,907
,2021-01-02T21:53:00Z,2021-01-03T13:02:00Z,Backstreet Boys,Everybody,2,FALSE,91,2,2021-01-03T13:00:00Z,907
,2021-01-02T21:53:00Z,2021-01-03T13:04:00Z,Oasis,Wonderwall,2,FALSE,91,3,2021-01-03T13:00:00Z,907
,2021-01-02T21:53:00Z,2021-01-03T13:06:00Z,Loren Allred,Never Enough (The Greatest Showman),2,FALSE,91,4,2021-01-03T13:00:00Z,907
,2021-01-02T21:53:00Z,2021-01-03T13:08:00Z,Luis Fonsi & Daddy Yankee,Despacito,2,FALSE,91,5,2021-01-03T13:00:00Z,907
,2021-01-02T21:53:00Z,2021-01-03T13:10:00Z,Moana,How Far I’ll Go,2,FALSE,91,6,2021-01-03T13:00:00Z,907
,2021-01-02T21:53:00Z,2021-01-03T13:13:00Z,Oasis,Wonderwall,3,FALSE,91,7,2021-01-03T13:00:00Z,907
,2021-01-02T21:53:00Z,2021-01-03T13:15:00Z,Mariah Carey,All I Want For Christmas Is You,2,FALSE,91,8,2021-01-03T13:00:00Z,907
,2021-01-02T21:53:00Z,2021-01-03T13:17:00Z,Robbie Williams,Angels,2,FALSE,91,9,2021-01-03T13:00:00Z,907
,2021-01-02T21:53:00Z,2021-01-03T13:20:00Z,Britney Spears,Toxic,3,FALSE,91,10,2021-01-03T13:00:00Z,907
,2021-01-02T21:53:00Z,2021-01-03T13:23:00Z,Cher,Believe,3,FALSE,91,11,2021-01-03T13:00:00Z,907
,2021-01-02T21:53:00Z,2021-01-03T13:26:00Z,The Lion King,Can You Feel The Love Tonight,3,FALSE,91,12,2021-01-03T13:00:00Z,907
,2021-01-02T21:53:00Z,2021-01-03T13:28:00Z,John Denver,"Take Me Home, Country Roads",2,FALSE,91,13,2021-01-03T13:00:00Z,907
,2021-01-02T21:53:00Z,2021-01-03T13:31:00Z,Britney Spears,Toxic,3,FALSE,91,14,2021-01-03T13:00:00Z,907
,2021-01-02T21:53:00Z,2021-01-03T13:34:00Z,Loren Allred,Never Enough (The Greatest Showman),3,FALSE,91,15,2021-01-03T13:00:00Z,907
,2021-01-02T21:53:00Z,2021-01-03T13:36:00Z,ABBA,Dancing Queen,2,FALSE,91,16,2021-01-03T13:00:00Z,907
,2021-01-02T21:53:00Z,2021-01-03T13:38:00Z,Spice Girls,Wannabe,2,FALSE,91,17,2021-01-03T13:00:00Z,907
,2021-01-02T21:53:00Z,2021-01-03T13:40:00Z,ABBA,Waterloo,2,FALSE,91,18,2021-01-03T13:00:00Z,907
,2021-01-02T21:53:00Z,2021-01-04T07:00:00Z,The Lion King,Hakuna Matata,1040,TRUE,92,1,2021-01-04T07:00:00Z,1987
,2021-01-02T21:53:00Z,2021-01-04T08:00:00Z,The Pogues,Fairytale Of New York,60,TRUE,93,1,2021-01-04T08:00:00Z,2047
,2021-01-02T21:53:00Z,2021-01-04T08:02:00Z,Dirty Dancing,The Time Of My Life,2,FALSE,93,2,2021-01-04T08:00:00Z,2047
,2021-01-02T21:53:00Z,2021-01-04T08:05:00Z,The Lion King,I Just Can’t Wait To Be King,3,FALSE,93,3,2021-01-04T08:00:00Z,2047
,2021-01-02T21:53:00Z,2021-01-04T11:00:00Z,George Ezra,Shotgun,175,TRUE,94,1,2021-01-04T11:00:00Z,2227
,2021-01-02T21:53:00Z,2021-01-04T11:02:00Z,Queen,Don’t Stop Me Now,2,FALSE,94,2,2021-01-04T11:00:00Z,2227
,2021-01-02T21:53:00Z,2021-01-04T13:00:00Z,Lady Gaga & Bradley Cooper,Shallow,118,TRUE,95,1,2021-01-04T13:00:00Z,2347
,2021-01-02T21:53:00Z,2021-01-04T14:00:00Z,Wham!,Last Christmas,60,TRUE,96,1,2021-01-04T14:00:00Z,2407
,2021-01-02T21:53:00Z,2021-01-04T14:02:00Z,Ariana Grande,7 Rings,2,FALSE,96,2,2021-01-04T14:00:00Z,2407
,2021-01-02T21:53:00Z,2021-01-04T16:00:00Z,The Weather Girls,It’s Raining Men,118,TRUE,97,1,2021-01-04T16:00:00Z,2527
,2021-01-02T21:53:00Z,2021-01-04T17:00:00Z,Frank Sinatra,My Way,60,TRUE,98,1,2021-01-04T17:00:00Z,2587
,2021-01-02T21:53:00Z,2021-01-04T18:00:00Z,John Denver,"Take Me Home, Country Roads",60,TRUE,99,1,2021-01-04T18:00:00Z,2647
,2021-01-02T21:53:00Z,2021-01-04T18:03:00Z,Dua Lipa,New Rules,3,FALSE,99,2,2021-01-04T18:00:00Z,2647
,2021-01-02T21:53:00Z,2021-01-04T20:00:00Z,Zac Efron & Zendaya,Rewrite The Stars (The Greatest Showman),117,TRUE,100,1,2021-01-04T20:00:00Z,2767
,2021-01-02T21:53:00Z,2021-01-04T21:00:00Z,John Denver,"Take Me Home, Country Roads",60,TRUE,101,1,2021-01-04T21:00:00Z,2827
,2021-01-02T21:53:00Z,2021-01-04T22:00:00Z,TLC,No Scrubs,60,TRUE,102,1,2021-01-04T22:00:00Z,2887
,2021-01-02T21:53:00Z,2021-01-04T23:00:00Z,Grease,You’re The One That I Want,60,TRUE,103,1,2021-01-04T23:00:00Z,2947
,2021-01-02T21:53:00Z,2021-01-04T23:02:00Z,High School Musical,Breaking Free,2,FALSE,103,2,2021-01-04T23:00:00Z,2947
,2021-01-02T21:53:00Z,2021-01-05T01:00:00Z,Shania Twain,Man! I Feel Like A Woman,118,TRUE,104,1,2021-01-05T01:00:00Z,3067
,2021-01-02T21:53:00Z,2021-01-05T02:00:00Z,Beyonce,Single Ladies (Put A Ring On It),60,TRUE,105,1,2021-01-05T02:00:00Z,3127
,2021-01-02T21:53:00Z,2021-01-05T03:00:00Z,Frozen,Let It Go,60,TRUE,106,1,2021-01-05T03:00:00Z,3187
,2021-01-02T21:53:00Z,2021-01-05T03:02:00Z,Lewis Capaldi,Someone You Loved,2,FALSE,106,2,2021-01-05T03:00:00Z,3187
,2021-01-02T21:53:00Z,2021-01-05T03:05:00Z,High School Musical,Breaking Free,3,FALSE,106,3,2021-01-05T03:00:00Z,3187
,2021-01-02T21:53:00Z,2021-01-05T03:08:00Z,Pinkfong,Baby Shark,3,FALSE,106,4,2021-01-05T03:00:00Z,3187
,2021-01-02T21:53:00Z,2021-01-05T03:11:00Z,Camilla Cabello Ft. Young Thug,Havana,3,FALSE,106,5,2021-01-05T03:00:00Z,3187
,2021-01-02T21:53:00Z,2021-01-05T03:13:00Z,The Little Mermaid,Part Of Your World,2,FALSE,106,6,2021-01-05T03:00:00Z,3187
,2021-01-02T21:53:00Z,2021-01-05T03:16:00Z,Frank Sinatra,New York New York,3,FALSE,106,7,2021-01-05T03:00:00Z,3187
,2021-01-02T21:53:00Z,2021-01-05T10:00:00Z,Camilla Cabello Ft. Young Thug,Havana,404,TRUE,107,1,2021-01-05T10:00:00Z,3607
,2021-01-02T21:53:00Z,2021-01-05T10:02:00Z,Destiny’s Child,Say My Name,2,FALSE,107,2,2021-01-05T10:00:00Z,3607
,2021-01-02T21:53:00Z,2021-01-05T10:04:00Z,Cher,Believe,2,FALSE,107,3,2021-01-05T10:00:00Z,3607
,2021-01-02T21:53:00Z,2021-01-05T13:00:00Z,Queen,Don’t Stop Me Now,176,TRUE,108,1,2021-01-05T13:00:00Z,3787
,2021-01-02T21:53:00Z,2021-01-05T14:00:00Z,Mariah Carey,All I Want For Christmas Is You,60,TRUE,109,1,2021-01-05T14:00:00Z,3847
,2021-01-02T21:53:00Z,2021-01-05T14:02:00Z,Oasis,Don’t Look Back In Anger,2,FALSE,109,2,2021-01-05T14:00:00Z,3847
,2021-01-02T21:53:00Z,2021-01-05T14:05:00Z,Ed Sheeran,Castle On The Hill,3,FALSE,109,3,2021-01-05T14:00:00Z,3847
,2021-01-02T21:53:00Z,2021-01-05T17:00:00Z,Elvis Presley,Suspicious Minds,175,TRUE,110,1,2021-01-05T17:00:00Z,4027
,2021-01-02T21:53:00Z,2021-01-05T17:03:00Z,Hugh Jackman & The Greatest Showman Cast,The Greatest Show,3,FALSE,110,2,2021-01-05T17:00:00Z,4027
,2021-01-02T21:53:00Z,2021-01-05T17:06:00Z,Whitney Houston,I Wanna Dance With Somebody,3,FALSE,110,3,2021-01-05T17:00:00Z,4027
,2021-01-02T21:53:00Z,2021-01-05T17:09:00Z,TLC,No Scrubs,3,FALSE,110,4,2021-01-05T17:00:00Z,4027
,2021-01-02T21:53:00Z,2021-01-05T17:12:00Z,TLC,No Scrubs,3,FALSE,110,5,2021-01-05T17:00:00Z,4027
,2021-01-02T21:53:00Z,2021-01-05T22:00:00Z,ABBA,Gimme Gimme Gimme,288,TRUE,111,1,2021-01-05T22:00:00Z,4327
,2021-01-02T21:53:00Z,2021-01-05T22:02:00Z,Aqua,Barbie Girl,2,FALSE,111,2,2021-01-05T22:00:00Z,4327
,2021-01-02T21:53:00Z,2021-01-05T22:04:00Z,Camilla Cabello Ft. Young Thug,Havana,2,FALSE,111,3,2021-01-05T22:00:00Z,4327
,2021-01-02T21:53:00Z,2021-01-06T01:00:00Z,Neil Diamond,Sweet Caroline,176,TRUE,112,1,2021-01-06T01:00:00Z,4507
,2021-01-02T21:53:00Z,2021-01-06T01:03:00Z,TLC,No Scrubs,3,FALSE,112,2,2021-01-06T01:00:00Z,4507
,2021-01-02T21:53:00Z,2021-01-06T01:06:00Z,Aladdin,A Whole New World,3,FALSE,112,3,2021-01-06T01:00:00Z,4507
,2021-01-02T21:53:00Z,2021-01-06T04:00:00Z,Bonnie Tyler,Total Eclipse Of The Heart,174,TRUE,113,1,2021-01-06T04:00:00Z,4687
,2021-01-02T21:53:00Z,2021-01-06T04:03:00Z,Oasis,Wonderwall,3,FALSE,113,2,2021-01-06T04:00:00Z,4687
,2021-01-02T21:53:00Z,2021-01-06T04:05:00Z,Will Smith,The Fresh Prince Of Bel Air,2,FALSE,113,3,2021-01-06T04:00:00Z,4687
,2021-01-02T21:53:00Z,2021-01-06T04:07:00Z,Little Mix,Shout Out To My Ex,2,FALSE,113,4,2021-01-06T04:00:00Z,4687
